epoca,semilla,train_loss,iou_train,iou_monitor,iou_eval,mae_izq,mae_der,mae_sup,mae_inf,mae_medio,brecha
25,2,0.0298293586820364,0.7753667969227088,0.7544470003104925,0.7587544568102335,2.3652874392271044,4.924363527297974,2.425416805744171,3.1453108644485472,3.215094659179449,0.016612340112475366
50,2,0.021142855286598206,0.8104821113930833,0.7899686136308862,0.7862904553320894,2.084560862183571,3.6143533515930177,2.473127579689026,2.5004207849502564,2.6681156446039678,0.024191656060993938
100,2,0.017138797789812088,0.8284209815773238,0.8016943824263252,0.7972442503368581,2.0305005776882172,3.122551374435425,2.317487624883652,2.421481046676636,2.4730051559209825,0.031176731240465716
200,2,0.013721009716391563,0.8432426698000676,0.8045524485496499,0.7997053467606015,1.9820015341043473,3.246660828590393,2.1971781277656555,2.341745936870575,2.4418966068327426,0.043537323039466114
