epoca,semilla,train_loss,iou_train,iou_monitor,iou_eval,mae_izq,mae_der,mae_sup,mae_inf,mae_medio,brecha
25,2,0.028762120753526688,0.7733408710330753,0.7485748055856348,0.7582808434366243,2.379886119365692,5.541352586746216,2.1153211569786072,2.7847001194953918,3.205314995646477,0.015060027596450976
50,2,0.02404763177037239,0.8071808999385691,0.7710361005510638,0.785386068363799,2.1097081577777863,3.805192379951477,1.9999805474281311,2.7615961384773255,2.66911930590868,0.021794831574770135
100,2,0.02032412402331829,0.8214093559165245,0.7727175858111853,0.7891298158843592,2.0567970883846285,3.5552695560455323,1.97532244682312,2.732134909629822,2.5798810002207757,0.03227954003216538
200,2,0.015034608542919159,0.8345073788419956,0.7803726746518608,0.7933906333704158,2.082507746219635,3.305005807876587,1.9628305590152741,2.6652612257003785,2.5039013347029684,0.04111674547157973
