epoca,semilla,train_loss,iou_train,iou_monitor,iou_eval,mae_izq,mae_der,mae_sup,mae_inf,mae_medio,brecha
25,1,0.02240123599767685,0.7769320695548748,0.7699103119131631,0.7683030593373923,2.222145889997482,4.817434301376343,2.234607594013214,2.558796887397766,2.9582461681962013,0.008629010217482525
50,1,0.020135216414928436,0.8184688009967583,0.7765815211106897,0.7865912847900336,2.055069838762283,4.224143285751342,1.9696605050563811,2.5358616971969603,2.696183831691742,0.03187751620672474
100,1,0.016585638746619225,0.8304860210976901,0.7841955614669393,0.7957582569251346,2.0421303009986875,3.2070777130126955,2.100926069021225,2.509474115371704,2.464902049601078,0.03472776417255552
200,1,0.015550931915640831,0.840457162489268,0.7854127172275323,0.7997363863449937,2.0151503145694734,2.7278142309188844,2.115424327850342,2.4879216027259825,2.3365776190161704,0.040720776144274384
