epoca,semilla,train_loss,iou_train,iou_monitor,iou_eval,mae_izq,mae_der,mae_sup,mae_inf,mae_medio,brecha
25,7,0.026123231276869774,0.7430806973898602,0.7341682573551711,0.7344067626427639,3.976047343015671,6.297836885452271,2.2441257172822953,2.970432858467102,3.8721107010543347,0.008673934747096212
50,7,0.018496718257665634,0.8085144930515739,0.7779074157658653,0.7875635985789237,2.5111429771780966,3.381417841911316,2.235607051253319,2.4972105956077577,2.656344616487622,0.020950894472650194
100,7,0.01417909748852253,0.83354478007728,0.7876125582657694,0.7958741011052725,2.2399113979935645,3.0595726442337035,2.2616724520921707,2.435104992389679,2.4990653716772795,0.03767067897200749
200,7,0.012981665320694447,0.857004916900843,0.793586955104391,0.799378209762024,2.308237739801407,3.0127811861038207,2.2291216289997102,2.337174046039581,2.4718286502361297,0.05762670713881901
