epoca,semilla,train_loss,iou_train,iou_monitor,iou_eval,mae_izq,mae_der,mae_sup,mae_inf,mae_medio,brecha
25,0,0.018403049558401108,0.7883292000615689,0.7747094631022735,0.7794955311440159,2.9211008018255233,3.6639153385162353,2.161849217414856,2.4698527526855467,2.8041795276105406,0.008833668917552995
50,0,0.018121127039194107,0.8233647243989887,0.7985555760189611,0.8076886433321294,2.202478350400925,2.7424013376235963,2.0230536890029907,2.1554887390136717,2.280855529010296,0.01567608106685925
100,0,0.011942930519580841,0.8509787662351675,0.8096523465115749,0.8169160957127316,1.5250354832410813,2.862128052711487,1.9584705340862274,2.16412513256073,2.1274398006498814,0.034062670522435945
200,0,0.009353917092084885,0.8687714924638987,0.8237225609084371,0.8283922885287842,1.076729752421379,2.6504400968551636,1.8698528164625168,2.118740954399109,1.928940905034542,0.040379203935114516
