epoca,semilla,train_loss,iou_train,iou_monitor,iou_eval,mae_izq,mae_der,mae_sup,mae_inf,mae_medio,brecha
25,4,0.025681782513856888,0.7651149661766443,0.7460574331276283,0.7386541883946919,3.1110069334506987,5.698703379631042,2.433258290886879,3.0530993580818175,3.5740169905126096,0.026460777781952438
50,4,0.023840533569455147,0.8094828282076192,0.7764311684940272,0.7812435394962829,2.170532041192055,3.399984951019287,2.4700296944379807,2.702597017288208,2.6857859259843826,0.028239288711336297
100,4,0.016194697469472885,0.8315037883026315,0.7842099384188245,0.7892992038821924,2.014443520307541,2.9583065032958986,2.393403033018112,2.707498152256012,2.518412802219391,0.04220458442043906
200,4,0.014625693671405315,0.8447839359841309,0.7877669238702733,0.793003536287469,1.9891996586322784,2.9374027252197266,2.4429123055934907,2.5422037029266358,2.477929598093033,0.05178039969666193
